category,created_on,lattitude,longitude,name,venue_id
default,1406220475,45.4621248,9.1734123,BLB Studio Legale,457
shopping,1373290756,32.0733562,34.7820282,Bit2c,458
shopping,1370838045,7.8978667,-72.5000885,Paisajismo Creativo,459
cafe,1379273612,45.6616644,9.5034086,Wall Street CafÃ©,461
default,1371071814,60.2474293,24.8601699,MeidÃ_nklinikka,462
default,1392136410,51.3828723,-0.1075162,Zaar Properties,463
default,1371413538,46.0324281,14.4287941,BitcoinPeople.net,464
default,1368131669,43.5964282,-79.5241625,Coworking Space Toronto,430
default,1385497198,48.2249234,16.3690078,spielend - programmieren,424
attraction,1483131158,31.81806382,72.79403687,KAMRAN CHATTHA,9068
default,1483131182,31.68552328,72.90939331,KAMRAN CHATTHA,9069
cafe,1415826389,27.7713247,-82.6477614,Everything Dolce Cafe`,472
shopping,1415273114,40.4226354,-3.6881045,Carolina Herrera,469
default,1385709246,41.645174,-0.9186542,Nestor Games,470
default,1402386618,41.628862,-0.888857,Traductor inglÃ©s/francÃ©s a espaÃ±ol,471
default,1372266792,37.7895241,-122.4077704,My Doctor Medical Group,478
default,1372085138,39.9330018,116.4456793,Koryo Tours,473
default,1389785378,48.9553813,17.0028863,PrvnÃ_ hovoranskÃ© - domÃ¡cÃ_ pivo,474
shopping,1386182145,48.7183858,21.2317463,SvadobnÃ_ salÃ_n - La Fiaba,475
default,1400845659,43.7667624,11.2175238,Tuxel,476
default,1393886777,43.7767717,11.2513417,Smokies,477
default,1372464468,34.0685731,-118.4054183,Elite body sculpture,480
default,1373392340,29.9010124,-90.3866885,"Monti Notary Services, LLC",492
default,1372835827,51.0805689,1.1700115,LotWin Software,481
lodging,1373122041,20.6789092,-103.3639647,El Hostelito,483
cafe,1373126909,46.2179367,6.1426489,CafÃ© Moka,484
default,1373132088,48.9209562,21.9126911,YogiWay,486
shopping,1415273091,40.4240656,-3.6878536,Loewe,487
shopping,1415273057,40.4243699,-3.6877992,Prada,488
lodging,1389090528,44.3352159,2.7152861,Gite de la Fontaine,489
lodging,1373287733,40.8545977,14.2677924,BB del Corso,490
lodging,1373295570,51.0296191,4.4763857,Bed and Breakfast Luna Luna,491
default,1373391367,26.803033,-80.076921,Audio Props,493
default,1373458545,40.7485331,-73.9922549,Nesenoff & Miltenberg LLP,496
default,1373416563,41.9444994,12.5598787,Ottonodi S.r.l.,495
shopping,1373559316,28.3318001,-82.6852635,Heidi Jo's boutique,501
cafe,1373472535,1.3028912,103.8581886,Artistry cafe,497
default,1373478053,41.9229699,12.4384006,De Castro Herrero,498
lodging,1373480347,43.7262734,5.5569534,Guest house,499
food,1397300183,30.3546209,-97.7563751,Quizno's Far West,468
food,1373560860,40.7255191,-111.8746513,Firehouse BBQ,502
food,1417946832,52.9545579,-1.1525597,The Barrel Drop,503
default,1386577370,-33.927106,18.5178746,SouthAfrica.to,504
default,1378894988,33.7202935,-117.7854931,Triple Crown Transport,645
shopping,1374844094,-34.7051933,-58.3963361,CD KEY ARG,506
default,1374066792,37.5384634,15.0721251,SV Commerce S.R.L.,508
default,1374844095,39.4656268,-0.3541131,klikaid.com,509
default,1385487707,48.8562186,2.3661152,Mark Hachem,510
default,1373540517,49.8706005,-119.5432898,Rollingdale Winery,500
default,1397336802,45.4656313,9.184378,X-Laboratories,466
shopping,1471287628,57.99470348,56.24725878,_œ_°___°_·_¸__ _ŸÑ€Ñè_¶_¸ ___° __Ñƒ___±Ñ‹Ñˆ_µ___° 80,8448
shopping,1375139572,29.9552478,-90.0671103,David's Antiques,523
default,1374523074,50.9214593,5.8822565,Souren Meubels,514
default,1374747229,45.5497484,11.5410603,Studio Legale Nicolin & Partners,516
food,1398299209,13.7254794,100.5338981,Eat Me Restaurant,518
default,1374244490,52.5431837,13.4136813,Bitbond.net,512
lodging,1374932159,53.0786473,-7.8818318,The Ring Farmhouse,519
default,1374937249,28.4696927,-16.2865003,Deportes Pineda,520
default,1406105017,49.272533,14.7127509,VirtuÃ¡lnÃ_MÄ›ny.com,521
shopping,1388764725,54.3156663,8.6080476,Altes Haus 1912,522
shopping,1376041173,47.6097909,-122.3366622,Nesbit's Fine Watch Service,529
food,1382882552,47.0697416,15.4511652,Gaumenkino,524
food,1375178410,35.6619788,139.7347066,The Pink Cow,525
cafe,1375199401,53.5181957,-113.4981158,Remedy CafÃ© Whyte Ave,527
default,1375916287,49.4253236,-123.6502561,Plasticsmith Inc.,542
attraction,1375359842,51.5230177,-0.0870287,Makers Academy,528
nightlife,1375619023,41.5070127,-81.6910207,David's Grill & Bar,540
food,1375455731,51.4161187,-3.2553098,King William IV,530
default,1375520806,51.2142696,-0.8079667,Paul Christie Artists,531
default,1375522680,50.8651654,-0.0831539,RedBedlam,532
default,1375522909,50.8649995,-0.0830144,MetaLair,533
default,1375524691,51.2142822,-0.8078318,Ravenscourt Design,534
default,1375525377,50.8650162,-0.0829556,Virtual Doctors Charity,535
shopping,1377110647,51.4162546,-3.2549219,the idiot village,536
default,1375575046,50.8452085,-0.1340355,Bitcoin Stickers,538
default,1375574990,50.8175802,-0.1154337,Coast Networks,539
default,1375790274,52.1756954,21.0509758,TÅ‚umacz PrzysiÄ™gÅ‚y jÄ™zyka francuskiego,541
default,1375917353,49.4354428,-123.6450166,Vital Signs and Graphics,544
default,1375962482,49.2447077,-123.090625,No Limit Landscaping,548
default,1375930492,41.6424458,2.3656065,calbasi.net,546
default,1375962754,49.2838787,-123.1094654,Art of Muse,549
default,1375963068,49.2836873,-123.1121284,Rocket Cases,550
default,1377985120,39.8297606,-74.9784601,Limousine Service - Ride a class,597
default,1375963852,49.2828816,-123.0675825,Free Geek Vancouver,551
default,1375964395,49.2812739,-123.1079885,Key 3D,552
shopping,1375965837,49.4764425,-123.7560568,Rapid Edge Technologies,553
shopping,1374418283,34.1680312,-118.5993594,Christopher RÃ_tman HairStylist,513
default,1385200881,38.0514676,23.811187,Smart NS,1088
default,1470765349,-31.77019395,-52.33124971,CESFIL - LAR DE IDOSOS,8409
default,1377191629,41.8535316,-87.6467139,BooshWorks,565
default,1376325580,49.4462556,-123.6407587,Jaybird Home Improvements,559
food,1398341447,45.4293401,-75.6926952,Clock Tower Brew Pub,580
default,1376380155,43.2116975,27.9279826,HolidayDelux,560
shopping,1376468555,37.0398136,22.1120191,laptopstore.gr Kalamata,561
default,1376652710,50.8260584,-0.3666919,Bells and Whistles Bespoke Wedding Stationery,563
lodging,1376900576,15.5797752,-89.9791028,Zephyr lodge,564
default,1377198523,40.2999382,-111.6469702,La Nay Ferme,568
default,1391603123,47.0516746,21.9180194,NRGym,567
default,1378340782,43.6633694,-111.3075235,Luxury Vacation Cabin Rental,583
shopping,1398166222,45.5370965,-73.620874,Atelier 77,569
cafe,1377424096,46.5251266,6.636048,Sweet Dreams Cupcake CafÃ©,570
default,1377427362,1.2868039,103.8484881,Squash Passion,571
default,1377430628,36.3224546,127.4194858,Bachman Roasting,572
default,1377431067,1.318278,103.8429873,Surat IT Pte. Ltd.,573
default,1377431427,1.4234341,103.7659708,kranjiracing.com,574
default,1377432034,1.2924963,103.8508024,Winn Host,575
default,1377432885,46.9955152,8.6073001,Paraeasy,576
default,1377433880,47.3057547,8.0549832,ProAdicta Escape Ambulatorium,577
default,1386431689,47.1293848,8.7469781,Birchler Media,578
food,1376086979,46.3206726,-117.9788371,Manila Bay Cafe,557
default,1376274833,49.422352,-123.643337,Copper Stills,558
atm,1400980858,45.5462651,-73.5760049,AutoCoinage Bitcoin ATM/Canada Hotdog,582
shopping,1377968284,40.4982963,-111.8846222,Brothers Whim Bookstore,584
default,1377973490,37.7587119,-122.4178384,20mission Hacker Hotel,585
default,1377973896,36.9824413,-122.0385092,The Santa Cruz Experience Wine Tour,586
cafe,1377974339,36.0720711,-115.2072063,CafÃ© Berlin,587
default,1377975337,34.1221138,-118.2969126,Dmitry Savchenko Art Photography,588
default,1377975747,34.0932873,-118.3780461,Brain Guzzle Digital Marketing,589
default,1377976098,34.1217773,-118.2067935,Mas Music Productions,590
default,1377976625,32.7141993,-117.1599549,Logan Fairfax Law,591
default,1377981183,37.0753235,-95.7105846,"Lucid Guitar Studio Lessons (dvd, skype, guitar lessons)",592
grocery,1377981570,35.7556774,-95.4029606,Albertyâ€™s Broadway Liquor,593
default,1377983325,30.6955212,-91.4433462,False River Fencing,595
default,1377983699,39.165605,-84.5411898,E-Gov Link,596
default,1377985864,28.5241431,-81.3147606,Dr. Murad Thakur,598
default,1387380818,-38.2307613,146.3955451,Rafftas Knick Knacks,581
default,1378154917,53.5452827,-113.4921427,Wisdom Survival Kits,627
default,1378130711,33.370125,-79.152546,Debordieu Beachfront Villa,605
default,1386009081,52.9287622,-1.2130131,Phenoptix,604
default,1378155749,47.8084569,-122.2935987,Wiki Speed,628
lodging,1378132379,21.0164854,-101.2552001,La Casa en Guanajuato,606
sports,1378132772,20.211455,-87.4657949,Dive Adventures Tulum,607
default,1378133118,18.0159761,-63.0338016,Villa In the Caribbean,608
default,1378134297,-22.9657072,-43.1796703,Copa Apartments,609
default,1378135940,51.9298963,-2.4055537,The Farmhouse,610
lodging,1378136273,52.1629764,4.5073454,B&B De Haven,611
lodging,1378136629,52.3694796,4.8780329,Canal Apartments,612
lodging,1378137575,56.946815,24.1115359,Teddy Hostel,613
default,1378141864,52.4765475,13.4217795,Heidi Leyton - Berlin Tours,614
nightlife,1378142299,52.4926413,13.421213,Fabelhaft Bar,615
default,1378142677,48.853361,2.3079261,Experience Paris,616
default,1378143876,47.6473422,18.3277058,Lakeside Apartment in Tata,617
default,1378144460,47.5493066,19.0272363,Emident,618
default,1378145431,42.4180687,12.2340192,Culture Discovery Vacations,619
lodging,1378147322,40.3975506,-8.1071609,Quinta da Abelenda,620
lodging,1378147905,36.316523,-6.1050038,Paraiso Perdido,621
nightlife,1378148263,32.0647627,34.7748698,October Bar,622
default,1378149153,37.5562751,126.926412,"GREAT LOCATION, Cozy 2BR in Hongdae",623
default,1378149628,-26.078775,27.9743119,Shawson Plastics,624
default,1378149835,-33.9710175,18.473003,Gotaclick,625
default,1378218336,45.3442673,-75.7088092,Lightbox Technologies Inc,634
default,1378156054,47.6069606,-122.3332006,Phillip Morgan Photography,629
default,1378156672,45.5412826,-122.6265672,Siempre Beauty,630
default,1378157242,37.79696,-122.4021345,Humble Bundle,631
default,1378157627,37.3806428,-121.9835014,BitcoinStore.com,632
food,1382096936,35.9992281,-115.1040079,Brooklyn Bagel Deli,635
shopping,1378340497,39.0379364,-80.4592545,MountaineerIT,603
default,1378264914,46.8707071,-96.7938544,XPI LLC,636
default,1378422981,35.1907704,-106.5321456,Sunlight Homes,638
default,1378393655,51.1979768,-0.7930017,Haydon Computer Solutions,637
default,1378903012,33.8601141,-118.2892305,Call The Ninja Computer Repair,640
default,1378660586,33.6981497,-117.8653959,Luxury Living Direct,641
shopping,1420754131,37.564246,-122.3239197,Edmond's Plaza Florist,644
default,1378692882,49.1831296,-2.1081179,Carpe Diem Accounting,642
default,1383142973,52.076874,5.1396952,Sanshinkai Aikido Utrecht,643
default,1378150269,-26.6511691,153.0892964,DataOne,626
default,1378047924,1.2821538,103.850783,Coin Republic,600
grocery,1379084093,62.9886083,27.7273641,Ostosmarket,648
shopping,1379264548,49.8973665,-97.1392924,Winnipeg Technology & Computer Renewal Express,654
default,1379149465,39.9069502,32.751648,Translation Genie - Professional Translation Services,649
default,1379174331,45.513091,-73.5705426,Bitcoin Embassy,650
default,1380322846,34.1388967,-118.7387041,New Liberty Dollar,658
food,1379202246,41.6176401,2.2924038,Restaurante Marisqueria Os Galegos,652
shopping,1379627557,49.2715235,-123.0898413,Vancouver iPhones,663
default,1379016666,44.7038686,-63.6899786,Stanfield's Pro Hockey Underwear,646
default,1420915646,43.6019697,1.4408606,Atelier de la Guitare,656
lodging,1379371631,63.7197471,-18.5056793,Giljaland Accommodation,657
default,1379531784,41.7693989,-111.8040248,Bees Brothers,659
default,1379532429,40.2507868,-111.6583936,Sweet Burrito Provo,660
default,1379532711,40.2339429,-111.6589718,Knives4Bitcoin,661
default,1379533365,33.0618314,-117.3015836,Shatto & Sons Custom T-shirt Shop,662
default,1379620069,41.1337479,-104.8141159,Agora Commodities,666
default,1379194803,39.9074938,-75.2231885,"C&E Auto Parts and Service, LLC",651
default,1379620316,42.9123948,-85.7563234,Private Internet Access,667
default,1379620677,35.4487922,-89.8143662,PheromoneXS,668
default,1379626806,32.9991522,-96.9629146,The Vapor Station,669
default,1379627371,42.399978,-72.684656,Grass Hill Alpaca Socks,670
default,1379627856,40.9082058,-73.9022156,OK Cupid,671
default,1379694705,40.8801074,-73.8719703,BitVPS,672
default,1379695028,40.7154852,-73.9899564,Xcubicle,673
default,1379695191,40.7144038,-74.005943,Techno Tourist,674
default,1379695988,39.9903571,-75.1651416,Churrusco Shop,675
default,1379727538,39.9893136,-75.0969678,Philadelphia Slick,677
default,1386801779,49.9762867,6.7418609,JFF-Software,676
default,1379727815,36.1000126,-80.2440421,Lucid Guitar Studios,678
default,1379786322,39.1012251,-94.5787346,Netsolus,680
default,1379732636,40.551629,14.2437697,Capri Shopping,679
default,1380322790,40.6805896,-73.8440086,Puppy Paws,687
grocery,1380322896,63.7188423,18.7040275,Gide Get HB,681
default,1379815103,45.5253582,-73.5975839,Kigurumi Canada,682
default,1379867739,23.6974568,-102.5056244,Memiro Mexico,683
default,1379868421,19.490128,-98.9780798,Siglotienda,684
default,1379870046,9.9274821,-84.0818538,CR servers,685
food,1397328911,41.6630854,-91.5317792,Devotay,690
default,1379998397,6.2449132,-75.5648017,Mata Candelas,688
default,1379998564,6.2471528,-75.587182,Rocco Graficas,689
default,1380014973,42.696697,23.3293568,MEM Services EOOD,691
food,1379362558,-33.8731346,151.2206281,The Old Fitzroy Hotel,655
shopping,1466074569,41.10444964,14.82258976,AGDV-antincendio-antinfortunistica-segnaletica-estintori,8232
lodging,1380063317,-31.4180203,-64.1811598,Azur Real Hotel Boutique,694
default,1380063522,-31.4120319,-64.20739,Maxi Vac,695
shopping,1380211201,-32.9559766,-60.6447398,Mapplics Mobile Solutions,699
default,1380211871,28.4235929,-16.2958266,AndrÃ©s Morales DiseÃ±o GrÃ¡fico y Publicidad,700
default,1380212119,28.4614784,-16.2849054,Depor Club,701
default,1380212550,28.1136915,-15.4403418,Sex Shop 21,702
default,1380212614,28.1416268,-15.6288958,Canary Hosting,703
default,1380212852,-36.8484148,174.7636067,Mega.co.nz - Privacy Company,704
default,1380283203,44.6947551,10.6143178,Wild Hops Beershop,705
default,1380302723,37.9885981,23.7493575,Î_ÏƒÎ±ÎºÎ¿ÏçÎ_Î· Î•ÏçÏ†Î· - Î”Î_ÎºÎ·Î_Î¿ÏÅÎ_ÎºÏŒ Î_ÏÅÎ±Ï†ÎµÎ¯Î¿,706
default,1380986337,34.105369,-118.3188971,Rudimental Rentals,723
lodging,1380322634,40.1791364,-5.2883757,Hotel Nabia,708
lodging,1380518954,43.5129491,-5.2699023,La Casona del Piquero,709
transport,1380520575,43.0100332,-7.5571078,Taxi - Euro Galicia,710
grocery,1380521258,37.2540015,-6.9545928,La Gamba Del Sur,711
default,1380521768,37.3975479,-5.9980953,OTORRINO A DOMICILIO - DR. LUIS FIDEL NIETO HERNÃÅNDEZ,712
default,1380527473,54.7348373,25.2342783,Jazzexpress,713
default,1380592804,39.5661591,2.6309265,Velero Rafael Verdera,714
default,1380609083,38.0324301,-1.0418774,Biodiesel - eFuels,715
default,1380657640,41.831892,-3.528379,Casa Rural Valdean Demagico,717
default,1380657959,42.1297054,-3.5679748,La Hornera,718
default,1380310285,42.355516,-71.0587849,Free Software Foundation,707
food,1380815832,-26.8200008,-65.1958392,ChÃ©! Pizza,720
default,1380816299,-27.7802109,-64.2641814,Caskal Web - DiseÃ±o web / grÃ¡fico,721
shopping,1380817288,-36.7725476,-59.8647687,Kriotec,722
nightlife,1412043072,45.5595017,-73.5975114,ZoÃ© Fondues & Karaoke - SupperClub,724
cafe,1380904592,52.4926854,13.4212317,Floor's,725
default,1380998618,40.4117521,-3.6555852,Map Asociados,726
food,1380998722,40.3998387,-3.6469963,Spices Cave,727
default,1381064726,53.0214682,18.5709015,KoÅ‚o Naukowe PROGRES,728
default,1381065016,53.1283428,17.9935681,Satoshi.pl - Szkolenia i Consulting,729
default,1381066597,50.6681778,17.9222346,NVW Studio,730
food,1421666877,45.8907467,11.0378482,Ristorante Novecento dell'Hotel Rovereto,731
default,1381149138,52.2513084,20.9268929,"michalczyk.pro - serwery dedykowane, administracja GNU/Linux, kolokacja, -20% przy pÅ‚atnoÅ›ci BTC",732
default,1381151066,52.2348753,20.9595904,Acousticity,733
default,1381200415,40.3169735,-3.7918931,Juguet Erotico,734
default,1381236749,36.0130368,-5.6044895,ZAS Tarifa,735
default,1381254365,45.5368,10.212537,Studio legale Valeri & Marini,736
lodging,1380063171,-31.4148338,-64.1831642,Hotel Garden,693
shopping,1471262831,34.68040535,135.7762098,Seraphim Blueprint Healing,8445
lodging,1381314819,41.9210226,12.5067384,Hotel CoppedÃ¨,739
default,1381789360,49.2632495,-123.1154638,Old Ginger Restaurant,755
lodging,1381400030,-34.5870861,-58.4346796,Prodeo Hotel + Lounge,741
default,1381419193,48.1450196,17.1264625,Malografia Printing,742
default,1381426740,40.3415709,-3.862689,Prevencionsiglo21,743
shopping,1381515366,40.3010543,-3.4605036,Talleres Hnos. GarcÃ_a - Mechanic,745
shopping,1381515494,40.3139126,-3.4617695,Rebel Yell â€“ Accesorios para motos,746
default,1381515752,40.4122031,-3.6937533,Doctor Fernando Caudevilla,747
default,1381515929,40.4176655,-3.697709,BTC Hispano,748
default,1381521122,41.462479,-71.3912112,"The Figure Ground Studio, LLC",750
food,1385815521,40.6738326,-73.9822047,Aperitivo Cafe,752
lodging,1406960456,40.6781573,-73.9844338,Holiday Inn Express Brooklyn,753
default,1382199460,27.9581894,-82.4401794,Supreme Writing Service,759
default,1381693200,52.4910541,13.4240061,"Sven HÃ¶hne, Dipl.-Ing. Architekt + Designer",754
default,1381768026,43.6507933,-79.39657,Coinkite,760
default,1381762562,40.3747232,-3.6485303,SlackStone,756
default,1381762885,40.4289244,-3.7298098,Mimetix - soluciones digitales,757
shopping,1415777197,10.4921664,-66.8583326,Nueva Chacao,758
default,1382097316,36.1704451,-115.141532,SynShop Hackerspace,768
default,1381520832,45.5039005,-122.6507978,"The Figure Ground Studio, LLC",749
default,1381824684,55.6775841,12.606048,Sheller Consulting,761
default,1381834903,45.5230862,-73.6039243,Le GoÃ»t du Libre,763
default,1381850419,44.7060212,10.6192774,Market Opportunities,764
shopping,1381852206,44.6963043,10.6301944,Unity Store,765
grocery,1381859453,52.4571043,13.3279766,aROHma,767
