category,created_on,lattitude,longitude,name,venue_id
food,1397164472,36.1004332,-115.3047247,Sunset Pizzeria,3687
default,1397080297,-34.5975241,-58.3959428,Fotografía - Alexis González,3682
default,1397090828,49.7813981,73.1269084,YurLiga,3683
default,1397605168,43.0701463,-76.098049,Syracuse Innovators Guild,3688
default,1397218351,53.3329433,-6.2435879,Sentinel Vaults - Safe Deposit Boxes & Document Safekeeping,3685
default,1397151656,51.5314044,0.7310469,Speedygeek Hosting,3686
food,1397194704,42.5992247,-83.1700473,Papa Romanos,3689
food,1397197160,33.1022488,-96.6841082,Silver Thai Cuisine,3690
food,1397197530,33.0909076,-96.6729066,Spice Thai Cafe,3691
food,1397197816,35.2035193,-101.8394096,Downtown Deli,3692
food,1397198211,35.2045911,-101.839147,TRINITY'S,3693
default,1397229374,25.9350034,-80.2042612,Turbobeds,3696
shopping,1397243408,41.0328558,-74.0349028,Park Ridge Automotive Repair,3698
default,1397244883,43.4305049,-80.4540219,KW Smart Home,3699
default,1397227151,51.5004516,-0.2186137,West London Man With a Van,3695
default,1397253867,40.7466295,-73.9481543,Dental Office - Dr. Liliya Etkina,3700
default,1397236570,37.388942,-6.0026989,Albucon,3697
default,1399557894,41.4613779,-81.9517201,Blaze Gourmet,3925
food,1397264840,30.4444398,-97.7890813,A+A Sichuan China,3701
default,1397050096,41.4979401,-81.5649637,Shawn Paul Salon,3668
food,1397272169,30.2076883,-97.8155813,Bamboo Bistro South,3702
food,1397273077,30.2360522,-97.7952987,Bombay Bistro on South Lamar Boulevard,3703
default,1398989105,30.0461963,-99.1388851,Advanced Computer Repair,3704
food,1397273311,30.4992507,-97.7776065,Brooklyn Heights Pizzeria,3705
default,1397049953,41.4982897,-81.5655109,Revive,3667
default,1397212185,-37.8458582,144.9927224,La Biscotteria,3694
food,1397275285,37.445468,-122.1601897,Curry Up Now,3709
food,1397295916,30.2306336,-97.8172074,IM Thai Cuisine,3711
default,1397276840,-15.8256071,-47.9585742,UNEPXMIL 48hs (Rastreadores),3710
food,1397296390,30.3549924,-97.7556362,Indian Palace,3712
food,1397298040,30.4573699,-97.8247654,Nagoya Steak & Sushi,3713
food,1397298297,30.193437,-97.8429024,Nanami Sushi Bar & Grill,3714
food,1397298771,30.4471357,-97.7908518,Nanking Restaurant,3715
food,1397299701,30.4419354,-97.7444107,Prima Pizza Pasta,3717
food,1397300423,30.4176676,-97.7458767,Super China Restaurant,3718
food,1397300757,30.4929898,-97.7269717,Sushi.com,3719
food,1397301723,30.1666541,-97.7879909,Thai Passion - South,3720
food,1397302296,30.4952762,-97.6540163,Thai Spoon,3721
food,1397302667,30.2867283,-97.7449806,Tower Pizza Bistro,3722
food,1397303102,30.2004116,-97.7637844,Umi Sushi Bar & Grill,3723
cafe,1397303658,30.3026246,-97.7385591,YaYa Cafe,3724
food,1397313144,30.0881794,-97.8224767,IM Thai Cuisine Buda,3725
food,1397314572,29.594331,-98.2533501,Cibolo Market,3726
food,1397315484,33.1304808,-97.0443605,Wing Town,3727
food,1397411837,42.9856553,-88.0912995,Rosati's Pizzeria,3731
food,1397415053,33.1950816,-97.0985117,Sweet Basil Thai Bistro,3733
default,1397350661,25.6630669,-100.3699746,Xoles Consultores,3728
default,1397384928,23.1086947,113.1276627,"Foshan Bidingxing Tech. Co., Ltd.",3729
food,1397415530,33.1302242,-96.6431745,Palios pizza cafe,3734
food,1397414808,32.064498,34.7706372,Stivim Grill - Coin Commerce,3732
food,1397415795,33.0715355,-97.0630009,Cafe 407 Stir-Fry & Grill,3735
food,1397416018,33.172121,-96.7344366,Asiana Biztro,3736
food,1397416184,33.1178538,-96.8040511,Hong Kong Express,3737
food,1397416430,33.1512463,-96.8257282,Simply Thai Bistro,3739
food,1397492373,33.5041853,-86.8007579,Greg's Hot Dogs,3746
food,1398624777,32.0635691,34.7716521,Falafel Loop - Coin Commerce,3738
food,1397274420,30.2828492,-97.7422705,Emo's Kitchen,3707
default,1397466620,47.4025166,8.1277702,Zahnarztpraxis Rupperswil,3742
shopping,1397477313,51.5155113,7.4658482,ALLYOUCANmiet,3743
default,1397487494,50.0562671,14.4232473,ByznysWeb.cz - Tvorba webových stránek a e-shopů,3744
default,1397487828,48.8737623,18.0349126,BiznisWeb.sk - Tvorba webových stránok a e-shopov,3745
cafe,1397275002,30.2869407,-97.7449912,Fresh Health Cafe,3708
default,1397530820,45.4843472,-122.6761893,Namaste Integrative Medicine,3750
shopping,1397546173,47.6265457,-122.1587711,Just Justin,3753
default,1397544467,44.1075741,9.8148201,Think Tank WebAgency,3752
default,1397526207,60.3962241,5.3171529,Bitlasers,3748
default,1397566433,32.0172182,-102.1434158,Greyhat Communications Cabling,3755
grocery,1405164223,50.6907312,6.6490928,Bicycle tube vending machine,3754
default,1397586181,45.89854,12.1556663,L.M.P S.R.L.,3756
default,1397595965,41.9300401,12.4842617,Steccolecco,3757
default,1397598062,52.1606343,4.4859636,A Bit 4 Hope,3758
default,1398989105,-24.7718604,-65.4428441,Consulting Services,3759
nightlife,1397668868,41.769278,-72.6811856,7 Sins Lounge and Bar,3761
default,1397666201,42.3972386,-71.1234092,RDVO,3763
shopping,1397664586,46.05232,14.5083011,LWGN Clothing,3762
shopping,1397682291,44.9850699,-93.3828074,Down In The Valley,3764
shopping,1397683004,45.1023147,-93.4542927,Down In The Valley,3765
shopping,1397683275,45.0542483,-93.3633408,Down In The Valley,3766
default,1397687960,44.8606826,-93.330601,Tech-Shield Consulting,3767
default,1397688965,44.946958,-93.2984641,MentorMate,3768
default,1397689521,44.0288597,-92.4704359,North Coast Productions,3769
transport,1397750770,43.0993101,-88.0662894,Express Convenience Centers,3772
nightlife,1397694670,31.9140945,35.022043,Pub's/פאב'ס - אוטובוס מקומי,3770
lodging,1397709618,22.7384465,120.3839742,喜樂莊園民宿,3771
default,1397752662,40.7405483,-73.8726108,Pusateri Music Lessons,3773
default,1397767675,35.0206909,-106.6834297,El Camino Real Academy,3776
shopping,1397754619,59.932194,30.3604372,Egedey,3774
default,1397762497,50.2554178,19.0290978,BitBay - Giełda BTC i LTC,3775
default,1397835177,28.9272143,-81.6684366,Art on Glass Designs,3779
default,1397803605,35.1606928,129.1562281,"Oceanview Studio, Cozy 2BR in Haeundae",3777
food,1397846878,42.4992745,-83.4196349,The Bronx Deli - We accept BTC LTC & DOGE,3780
default,1398091711,42.431444,-83.4837038,Commercial Progression - Drupal Website Design Experts,3786
cafe,1421467271,35.6703457,139.7616151,the SNACK,3781
default,1397904887,45.371839,11.7913317,AutoFesio Salone Auto,3782
atm,1433152688,51.2195374,4.4044801,Outpost Gamecenter,3783
default,1398069917,-6.1302926,106.7071902,Bitcoin.co.id - Indonesia Bitcoin Exchanger,3784
cafe,1398090952,42.5972461,-8.7651473,Hostal Nogal Cafetería,3785
default,1398110029,37.7053051,-121.7010969,VaporWarehouse,3787
default,1398106814,42.0164804,-80.1302029,"Yimmer.com - Electronics, Gaming, & Media",3788
lodging,1419690064,-33.0379271,-68.930468,Hotel Villa Mansa,3789
default,1397529681,-33.84062,151.2072818,Quality Dental,3749
default,1400157020,45.5138121,-122.7962991,Holly Hill Apartments,3797
cafe,1398133340,-5.369674,-49.1294439,North Brazil Interpreters,3794
shopping,1398143852,-27.535869,151.9046083,Klippt,3796
default,1398218013,-37.8176231,144.9678882,Saang Accessories,3806
shopping,1398145399,34.2014648,-118.562636,LA Cars Repo,3798
food,1398192957,33.2160631,-96.6343981,Chopsticks Asian Cafe,3800
shopping,1418995786,52.3847086,4.8639915,Eco-Logisch,3799
food,1398194981,30.4471751,-97.6076416,Great Wall Express,3801
food,1398229073,30.5331048,-97.6159718,Great Wall Express,3808
default,1399413033,52.2626738,4.7991637,Blokhutwereld,3802
default,1421254455,50.8469701,5.6998903,Custom Logo | Logo design,3803
food,1425759609,52.0103825,5.8654637,Groot Warnsborn,3804
default,1398203651,45.3818309,-74.0385655,MontrealDrones.com,3805
shopping,1398235789,43.6482469,-79.4024153,Cannabit Seeds,3816
grocery,1398221402,51.4001815,-0.4587503,James - Butcher,3807
food,1398229991,33.0732232,-96.8756854,Cozy Thai,3810
grocery,1398231309,51.3953237,-0.4479165,Aziatics,3809
food,1398230524,33.0724683,-96.8931536,Palio's Pizza Cafe,3811
default,1400011778,29.4939687,-98.505392,George Plumbing Co.,3822
default,1398230669,59.9246044,30.3862205,Crypto Currencies Foundation Russia,3812
grocery,1398231859,52.3414415,-0.3439217,Number Twelve Village Shop & Deli,3813
grocery,1398232802,53.5268585,-1.6837759,Avid Farm Shop,3814
default,1398232523,53.3673197,-1.5011289,Sharrow Vale Hardware store,3815
default,1398448380,49.2829459,-123.0699322,Maitri Wellness - Thai Massage,3829
default,1398285648,12.1078189,-68.9320401,Startup Stock Exchange,3817
shopping,1398281181,44.9410195,26.0248451,SC EURO ROM ART SRL,3818
default,1398284826,32.0132445,34.7838467,HashWare,3819
lodging,1406401950,40.4269707,-3.6873476,Petit Palace Embassy Serrano,3821
default,1398404953,30.3892442,-97.9372528,Ampo Firearms,3826
food,1419461812,12.5650616,-70.0377698,Linda's Pancakes & Pizza's,3823
default,1416488399,51.6398503,4.377197,Dynasoft.nl,3824
default,1398392760,35.6939256,139.7812545,Wohnzimmer Antiques (in l'Atelier Exquis),3825
default,1398432865,40.8653252,-76.7944331,Pex Peppers - Hot Sauce,3827
default,1398119030,33.5520035,-84.2571198,Vapor Max USA,3791
default,1398439636,53.3800756,-1.4629433,ACEG,3828
shopping,1398465139,49.9000989,-97.1946283,Winnipeg Technology & Computer Renewal,3830
default,1398119030,33.8232162,-84.1107332,Vapor Max USA,3792
shopping,1398143689,-27.5664244,151.9561071,Klippt,3795
default,1400157471,33.0339282,-96.7523942,Movement Marketing and Web Design,3845
food,1418992504,52.3560638,4.8962249,Trust,3834
lodging,1413628266,50.0882709,14.4230578,Prague Siesta,3835
default,1398602036,48.8468021,12.9643013,One World Medical Network e.V.,3836
default,1398607337,52.237515,4.8432779,DutchMiningCompany,3837
nightlife,1398625110,32.0622851,34.7719046,AbraXas,3838
default,1398625841,32.0294271,34.7696646,Maalot - floor heating,3839
default,1398626627,32.0764165,34.7747841,Moreno - Tattoo Studio,3840
default,1398629212,32.0713228,34.7667496,yona|3 ltd.,3842
default,1398655464,-33.4411283,-70.629071,Yaykuy Bitcoin Chile,3843
default,1398793519,45.3442805,-75.7087689,The Resilient 21 Group,3850
default,1398843024,34.0648167,-117.4474203,ArmandoAyudame,3857
lodging,1398748046,-33.4403607,-70.6566641,Bit Inn Suites,3847
default,1398776022,48.135326,11.452579,4freelance,3848
default,1398788289,48.154765,17.1086562,Ham.sk,3849
default,1406835489,37.7868721,-122.3995645,Wikimedia Foundation,3833
default,1398794423,17.4882503,78.3944897,UcartZ - Web Hosting,3851
default,1398794813,12.9231608,77.6147251,UcartZ - Web Hosting,3852
default,1398823857,-34.7260243,-58.2580711,CScom – Proveedor de internet,3854
default,1398663517,48.4257661,-123.358037,Moonrise Photography,3844
default,1398842799,-6.2213797,106.9039057,Ghash Cloud,3856
default,1398843248,34.002917,-118.4846256,"Jim Borgardt, LMFT",3858
default,1398888938,37.7922062,-122.3981904,Raven Office Centers,3866
default,1398843643,10.4873888,-66.8853658,Centro de Estudio e Investigación Richard Stallman,3859
default,1398844958,13.6119702,100.3896106,"Siam Resorts Marketing Co., LTD",3860
default,1398844914,13.6117773,100.3896911,Bangkok Limousine,3861
default,1398845478,12.0154742,102.2893574,Koh Chang Minibus,3862
default,1398854705,50.52081,30.5143186,"""Bit Me"" - dress your wallet",3864
default,1398872339,47.2756553,-1.5922535,Miniplanes,3865
shopping,1398496628,34.0756604,-117.4338798,One Stop Computer MD (Space F9),3832
food,1431469962,54.1493532,-4.4805121,The Thirsty Pigeon,3867
attraction,1398962707,45.5995469,9.3529633,Campus La Camilla,3868
default,1398962752,1.2912811,103.8498079,Pic N Pixel,3869
default,1398995479,-34.0235406,18.4720701,BPJ Code,3870
default,1399645685,-41.1346078,-71.3056231,Boquim - Maxikiosco,3871
default,1399646216,-34.5961449,-58.373247,BitPagos,3872
default,1399646332,-33.6553753,151.3194129,CryptoThrift,3855
default,1471057257,-8.50882192315653,115.263962745666,IA Communications,8420
default,1399407722,26.1735671,-81.7472466,Pacy World,3909
default,1399392296,32.0647194,34.7705484,Bitcoin emBassy,3905
default,1399403674,46.0189917,14.5444954,Audio Studio Evolucija,3907
default,1399368360,52.1645096,4.520062,Studio Bodymention,3903
default,1405847656,52.3856602,5.2250061,Jan Jippe De Kunstsite,3908
atm,1399491637,42.3636492,-71.1009877,Liberty Teller (Bitcoin ATM),3910
default,1401534968,36.1694379,-115.1413595,Slotzilla Zipline,4086
default,1399448731,50.4693775,30.5137407,Asant Studio,3911
lodging,1422357161,-33.756475,26.391825,Woody Cape Backpackers,3912
default,1399462165,49.1835257,-2.1028534,Bearpig,3913
default,1399462304,49.1835222,-2.102832,The Observatory - Visual Culture,3914
default,1399462450,49.1835336,-2.1028735,Bit.Coin.Je,3915
default,1399056868,40.7595044,-73.5542553,Business Furniture for Long Island,3883
atm,1404213205,32.064712,34.7705509,Bitcoin ATM,3906
default,1399225146,-34.5961382,-58.3733516,Bitcoin Embassy,3873
default,1399018687,48.1290077,11.5983031,Team Centric Software,3874
default,1399018687,53.5711019,10.0245994,Team Centric Software,3875
default,1399020596,-25.4514361,-49.3045382,Microum,3876
default,1399025908,45.1260552,14.5321198,Malinska Tours,3877
default,1399027410,-33.8739429,18.5278247,Qwik-Switch Wireless Control,3878
cafe,1399028001,-6.3282232,106.6718815,Kenaliwa Coffee,3879
default,1399029722,45.3609759,14.425595,Yacht Base,3880
food,1416565538,51.823906,4.7418412,De Spoorbrug,3881
default,1399045027,46.2113338,6.1486128,SBEX Bitcoin ATM (Buy & Sell),3882
default,1400157020,39.5484468,-119.7838323,High Desert Montessori School,3885
default,1399062968,-5.5212884,-36.3852633,Blueberry Modas,3884
default,1400157021,39.510202,-119.8043493,Rainshadow Community Charter High School,3886
default,1399118607,26.3028422,-80.1286448,BitcoinRT.info,3893
default,1399082872,40.4127481,-3.6957138,Clases de programación,3887
default,1399107715,46.9141874,19.6876845,Zseni Leszek székhely,3888
default,1412693212,51.4152917,5.4078937,Truong Schoenreparatie & sleutelservice,3889
default,1399112310,51.4236432,5.4088922,OliNo Energy BV,3890
default,1399117125,41.9291221,12.4916519,Tabaccheria Duse,3891
default,1401873861,51.9727956,5.6729988,NURDSpace,3892
food,1399139299,40.2777955,-76.7752577,Official BBQ & Burgers,3895
default,1399325355,47.5183593,-122.202065,Livingood Inspection Services,3898
default,1399208437,49.0564187,20.3100821,Termovízne merania,3896
default,1399231165,52.9239814,9.9899122,Kindertagespflege Neues Land,3897
default,1399300706,32.0781387,34.7684723,יניב מויאל - עורך דין,3899
default,1399312347,26.1417862,50.1486897,James Castleden Wedding Photography,3901
food,1399373214,-33.8705599,151.2081234,Cellini's Cafe,3904
lodging,1471057357,-8.50933123856638,115.264241695404,W House homestay,8421
default,1399555046,41.4916908,-81.7996124,Blaze Gourmet,3923
default,1411206335,52.5134162,13.3806564,2 Wheel Tours,3919
default,1399496020,43.9035776,7.9468955,MagWm OlivOlio,3920
default,1403844882,-8.5181144,115.2615198,Hubud Co-Working Space,3921
default,1399541269,44.5593867,8.9734036,La Quinta del Lupo,3922
default,1399557392,41.484175,-81.5900823,Blaze Gourmet,3924
food,1399747965,49.2860061,-123.1267009,Steamrollers - burritos,3938
default,1399657198,39.8046314,-85.7764817,Overhauser Law Offices,3930
default,1399622828,52.5475307,13.397143,Brunnenviertel e.V.,3929
default,1399657328,39.7699698,-86.1601934,Overhauser Law Offices,3931
default,1409232495,40.7674184,-73.9185896,MIXBAG Project USA,3932
shopping,1399860032,39.1079671,-94.5841891,SetCell,3939
lodging,1399716570,52.1315315,21.0075763,Villa Jeziorki 71,3935
nightlife,1399717851,6.2506595,-75.5885947,Vinilo y Café,3936
default,1399735644,41.3766751,2.1283485,ZauBeR: Artesanía del Software,3937
atm,1407978191,48.4245694,-123.363576,BitSent Bitcoin ATM,4615
default,1399982534,30.404727,-97.7471183,Apogee Results,3953
default,1399591001,49.2823432,-123.116161,The Fall Tattooing,3927
default,1399885789,44.7090681,10.5972429,Tipolitografia Caselli SAS,3941
default,1399886325,44.6972027,10.6331861,Estasia,3942
default,1399886615,44.6981549,10.6309951,Stationery Store,3943
shopping,1399886856,44.7117325,10.6027903,ICORNER,3944
default,1399887120,44.6955381,10.6114554,studio Belvedere Consulting srl,3945
default,1399915367,-26.3297621,-48.8284596,Insane Machina Arts,3946
food,1415913355,52.3545772,4.9559107,Studievereniging VIA,3947
default,1400062352,7.1391411,-73.1290751,Calzado Eclipse,3948
default,1399926314,-22.1396801,-51.391072,Front-End for Bitcoin,3949
food,1399968634,-27.4562723,-48.4051533,Df Cia Do Espetinho,3951
default,1401914072,39.6325589,-0.5931103,alpel.es,3952
default,1399566388,39.154683,-84.4263395,Rustic Refinery,3917
default,1399991499,52.3115356,5.0432596,Flexter.nl,3954
default,1400055202,45.1549524,26.8109068,Giulia Beauty Studio,3956
shopping,1400083453,46.0629776,14.5436388,SENS d.o.o. Oblačila za moške,3957
default,1399482865,43.0835838,-73.7730975,Adirondack Bodywork Medical Massage,3918
default,1399959110,-37.8118116,144.8657155,Fastway Aquarium & Hydroponics,3940
cafe,1418995894,52.3840641,4.9056566,Open Coöp,3933
default,1400157221,59.9140485,10.7437113,Iterate Norway,3962
default,1400103199,49.1835222,-2.102832,Matt Porteous Photography,3960
default,1400179797,43.6653854,-79.3849606,EZ VAPE,3969
nightlife,1400151192,32.0561805,34.7712283,מיידל'ה,3963
default,1400155562,51.3369174,16.6356151,CVD s.c.,3964
default,1400155637,51.3368943,16.6356032,CVDnet,3965
food,1400188125,40.8449804,-73.830733,East Dynasty Restaurant,3970
default,1400131428,49.8660547,-119.5726632,QRGL Marketing Inc,3961
atm,1400370611,46.3313141,-79.4653794,BitAccess Bitcoin ATM,3982
default,1400212003,41.9258248,-70.5518908,Electronics Repair Inc.,3972
